dataResourceName,year,month,locality,decimalLatitude,decimalLongitude,stateProvince,scientificName
iNaturalist Australia,2026,1,,-27.417667,152.62033,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-34.889719,138.722808,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-27.544785,153.072487,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.528066,153.092144,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,5,,-27.526823,153.090903,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.527797,153.09231,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.549617,153.059806,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.507763,153.080863,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-38.04892,141.026909,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.527407,153.108607,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-34.892142,138.722625,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-37.868795,144.377636,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-29.661518,150.842873,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-38.320823,142.633832,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-37.643061,143.895827,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,7,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,11,,-27.540722,153.06237,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.50822,153.082975,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-27.907669,153.372151,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-34.891952,138.721489,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.540181,153.073747,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.510549,153.108071,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.526329,153.090749,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,4,,-28.260484,153.403897,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-38.840858,146.1502,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-34.889735,138.731581,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.442885,152.406045,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,4,,-27.551715,153.057593,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.591844,151.893444,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.525844,153.090532,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-34.753189,146.541002,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-36.124724,146.610682,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.527117,153.091027,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.64875,151.709167,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.549861,153.054084,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-37.018593,145.533369,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.879872,152.727106,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-34.831495,138.740454,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-27.507527,153.080689,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.52544,153.090354,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-36.943297,145.48088,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-26.227911,151.996462,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-27.530125,153.103705,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-28.262436,153.397401,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-26.16856,151.762506,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,2,,-27.510651,153.069977,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.54905,153.046481,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.25702,152.045235,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,5,,-35.009181,138.6526,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-37.949375,144.418951,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-34.998466,138.643676,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,4,,-26.16856,151.762506,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-27.37511,151.959969,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-35.036309,138.572237,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.497576,153.399518,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-27.98736,152.67783,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.3588,152.074708,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.531219,153.100244,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-34.834978,135.685166,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,1,,-26.16856,151.762506,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,1,,-27.51207,153.107754,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.659889,153.160433,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-30.291519,153.12411,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.533792,153.14215,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,8,,-27.54004,153.03281,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-38.857295,146.243484,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-38.489638,143.58635,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.530078,153.105201,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,6,,-27.649033,151.710312,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-34.892675,138.721086,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-38.668067,143.86085,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-37.763,145.6635,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.5273,153.110998,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.528039,153.092363,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.221882,153.062165,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.525586,153.092751,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.752474,153.151276,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.524758,153.092063,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-26.14005,151.762033,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,4,,-27.527155,153.092078,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.525684,153.092329,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-27.545506,153.058561,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,7,,-37.656941,144.037416,Victoria,Phascolarctos cinereus
iNaturalist Australia,2022,1,,-35.01928,138.742078,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-28.287064,153.393799,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.50816,153.081566,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,11,,-35.020756,138.76599,South Australia,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.52967,153.10439,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-27.530443,153.103477,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-34.773363,146.595337,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.479947,153.085997,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-19.1281,146.867753,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.527052,153.093451,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-27.241846,152.976972,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.548768,153.174072,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-35.004135,138.64783,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-28.133044,153.445113,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.380347,151.919493,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,6,,-34.872606,138.731997,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-26.652899,151.78296,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,2,,-38.828633,145.996486,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.526842,153.090709,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,3,,-26.655813,152.438995,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.52783,153.111314,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,3,,-27.550114,153.052911,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.304837,152.720017,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,3,,-28.259484,153.402021,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-35.0812,138.6431,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.524306,153.093146,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-37.079684,144.291167,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.528365,153.104235,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.52728,153.091136,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.504036,153.182417,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,11,,-27.550543,153.060037,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-27.539145,153.063533,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,8,,-27.462478,152.151,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,6,,-34.913422,138.669972,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,12,,-34.903231,138.715936,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-34.918153,138.532943,South Australia,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-38.330067,142.639,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-27.548415,153.046541,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.596786,151.896702,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,2,,-38.666962,143.861924,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,9,,-28.012574,153.326691,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.533574,153.037219,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.525085,153.092777,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,12,,-27.529638,153.104469,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-37.617567,143.89366,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-19.132364,146.869736,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,7,,-28.254084,153.377566,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2022,11,,-34.052718,150.858044,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-37.649626,144.495754,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,9,,-27.288935,152.393143,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-27.551041,153.057874,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-38.269242,147.038396,Victoria,Phascolarctos cinereus
iNaturalist Australia,2021,7,,-28.2578,153.40062,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-34.886939,138.734366,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,12,,-30.292661,153.124036,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,7,,-27.500651,153.075748,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-37.967753,140.876327,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.523019,153.119495,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,8,,-25.066874,151.098859,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,4,,-34.700521,138.919023,South Australia,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-37.84925,144.28705,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-38.392824,142.536412,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.509027,153.106854,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.656747,153.158421,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.073192,153.103762,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.539835,153.056433,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,2,,-28.055634,152.398579,Queensland,Phascolarctos cinereus
iNaturalist Australia,2026,2,,-27.508827,153.107369,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-37.22027,148.265883,Victoria,Phascolarctos cinereus
iNaturalist Australia,2025,6,,-27.554322,153.076808,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,1,,-27.529409,153.104623,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,7,,-34.903095,138.702378,South Australia,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.548749,153.058907,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-27.927476,153.298648,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,8,,-27.526994,153.090602,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,3,,-37.665922,144.365628,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,10,,-27.525004,153.092378,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,2,,-34.99093,138.610104,South Australia,Phascolarctos cinereus
iNaturalist Australia,2023,4,,-27.538186,153.036636,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,8,,-34.990694,138.635306,South Australia,Phascolarctos cinereus
iNaturalist Australia,2024,10,,-27.526931,153.091874,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,6,,-38.171057,145.171431,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-27.544684,153.070532,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,6,,-34.903217,138.704877,South Australia,Phascolarctos cinereus
iNaturalist Australia,2021,1,,-27.534947,153.221208,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,1,,-27.510857,153.084479,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-27.492509,153.430117,Queensland,Phascolarctos cinereus
iNaturalist Australia,2022,10,,-37.620158,143.893816,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,5,,-27.528775,153.10332,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,3,,-27.527317,153.091388,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.527233,153.091364,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,3,,-27.287693,152.997275,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,9,,-27.709493,152.946225,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,10,,-28.202965,153.181696,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,12,,-27.525661,153.092253,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,6,,-30.520765,151.520479,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,5,,-27.54954,153.037232,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,12,,-27.529358,153.083603,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,10,,-38.493134,145.952349,Victoria,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.412017,152.004469,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.527889,153.092326,Queensland,Phascolarctos cinereus
iNaturalist Australia,2020,1,,-35.921813,145.673902,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,11,,-27.701741,153.19019,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.525766,153.090705,Queensland,Phascolarctos cinereus
iNaturalist Australia,2023,9,,-27.258808,152.952805,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,9,,-27.358825,152.072736,Queensland,Phascolarctos cinereus
iNaturalist Australia,2024,11,,-27.528211,153.103902,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-37.807844,144.14884,Victoria,Phascolarctos cinereus
iNaturalist Australia,2023,3,,-27.528572,153.092838,Queensland,Phascolarctos cinereus
iNaturalist Australia,2021,11,,-28.252362,153.375594,New South Wales,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-37.909467,147.749016,Victoria,Phascolarctos cinereus
iNaturalist Australia,2020,10,,-27.549837,153.060462,Queensland,Phascolarctos cinereus
iNaturalist Australia,2025,11,,-27.594192,151.891316,Queensland,Phascolarctos cinereus
